Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue,AssemblyName
SRR6750099,not applicable,WGS,302,6125937724,PRJNA434660,SAMN08567280,Plant,3040903787,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722846,USA,North America,USA:Maryland,Illumina HiSeq 4000,44,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:36:00Z,1,AthMu,SRP133100,leaf,
SRR6750100,not applicable,WGS,302,10456599604,PRJNA434660,SAMN08567280,Plant,5209476603,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722845,USA,North America,USA:Maryland,Illumina HiSeq 4000,41,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:42:00Z,1,AthMu,SRP133100,leaf,
SRR6750101,not applicable,WGS,302,9862022306,PRJNA434660,SAMN08567280,Plant,4877725231,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722844,USA,North America,USA:Maryland,Illumina HiSeq 4000,42,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:44:00Z,1,AthMu,SRP133100,leaf,
SRR6750102,not applicable,WGS,300,1854550320,PRJNA434660,SAMN08567280,Plant,1028648111,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722843,USA,North America,USA:Maryland,Illumina HiSeq 4000,39,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:28:00Z,1,AthMu,SRP133100,leaf,
SRR6750106,not applicable,WGS,302,5086399666,PRJNA434660,SAMN08567280,Plant,2662494255,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722839,USA,North America,USA:Maryland,Illumina HiSeq 4000,35,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:32:00Z,1,AthMu,SRP133100,leaf,
SRR6750107,not applicable,WGS,302,1428663548,PRJNA434660,SAMN08567280,Plant,743661411,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722838,USA,North America,USA:Maryland,Illumina HiSeq 4000,36,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:26:00Z,1,AthMu,SRP133100,leaf,
SRR6750108,not applicable,WGS,302,4498383318,PRJNA434660,SAMN08567280,Plant,2247515467,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722837,USA,North America,USA:Maryland,Illumina HiSeq 4000,54,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:32:00Z,1,AthMu,SRP133100,leaf,
SRR6750109,not applicable,WGS,302,5391907698,PRJNA434660,SAMN08567280,Plant,2664179755,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722836,USA,North America,USA:Maryland,Illumina HiSeq 4000,53,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:38:00Z,1,AthMu,SRP133100,leaf,
SRR6750110,not applicable,WGS,302,9373553614,PRJNA434660,SAMN08567280,Plant,4671983958,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722835,USA,North America,USA:Maryland,Illumina HiSeq 4000,48,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:40:00Z,1,AthMu,SRP133100,leaf,
SRR6750111,not applicable,WGS,302,5099251276,PRJNA434660,SAMN08567280,Plant,2525223515,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722834,USA,North America,USA:Maryland,Illumina HiSeq 4000,47,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:32:00Z,1,AthMu,SRP133100,leaf,
SRR6750114,not applicable,WGS,302,3095424500,PRJNA434660,SAMN08567280,Plant,1545616304,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722831,USA,North America,USA:Maryland,Illumina HiSeq 4000,52,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:28:00Z,1,AthMu,SRP133100,leaf,
SRR6750118,not applicable,WGS,302,5014465078,PRJNA434660,SAMN08567280,Plant,2560758983,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722827,USA,North America,USA:Maryland,Illumina HiSeq 4000,59,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:32:00Z,1,AthMu,SRP133100,leaf,
SRR6750119,not applicable,WGS,302,4854206362,PRJNA434660,SAMN08567280,Plant,2493557945,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722826,USA,North America,USA:Maryland,Illumina HiSeq 4000,60,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:41:00Z,1,AthMu,SRP133100,leaf,
SRR6750120,not applicable,WGS,302,2200816242,PRJNA434660,SAMN08567280,Plant,1099083062,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722825,USA,North America,USA:Maryland,Illumina HiSeq 4000,61,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:27:00Z,1,AthMu,SRP133100,leaf,
SRR6750121,not applicable,WGS,302,2682899446,PRJNA434660,SAMN08567280,Plant,1326026280,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722824,USA,North America,USA:Maryland,Illumina HiSeq 4000,62,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:30:00Z,1,AthMu,SRP133100,leaf,
SRR6750130,not applicable,WGS,302,7568327776,PRJNA434660,SAMN08567280,Plant,3736524668,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722815,USA,North America,USA:Maryland,Illumina HiSeq 4000,68,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:45:00Z,1,AthMu,SRP133100,leaf,
SRR6750131,not applicable,WGS,302,2630323964,PRJNA434660,SAMN08567280,Plant,1308167670,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722814,USA,North America,USA:Maryland,Illumina HiSeq 4000,67,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:29:00Z,1,AthMu,SRP133100,leaf,
SRR6750132,not applicable,WGS,302,3399411358,PRJNA434660,SAMN08567280,Plant,1661628296,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722813,USA,North America,USA:Maryland,Illumina HiSeq 4000,71,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:34:00Z,1,AthMu,SRP133100,leaf,
SRR6750134,not applicable,WGS,302,6339853384,PRJNA434660,SAMN08567280,Plant,3131577910,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722811,USA,North America,USA:Maryland,Illumina HiSeq 4000,73,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:44:00Z,1,AthMu,SRP133100,leaf,
SRR6750135,not applicable,WGS,302,5690834546,PRJNA434660,SAMN08567280,Plant,2799652978,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722810,USA,North America,USA:Maryland,Illumina HiSeq 4000,72,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:37:00Z,1,AthMu,SRP133100,leaf,
SRR6750136,not applicable,WGS,302,5190066602,PRJNA434660,SAMN08567280,Plant,2573305475,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722809,USA,North America,USA:Maryland,Illumina HiSeq 4000,75,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:35:00Z,1,AthMu,SRP133100,leaf,
SRR6750137,not applicable,WGS,302,6159223560,PRJNA434660,SAMN08567280,Plant,3053000538,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722808,USA,North America,USA:Maryland,Illumina HiSeq 4000,74,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:40:00Z,1,AthMu,SRP133100,leaf,
SRR6750138,not applicable,WGS,300,1538810341,PRJNA434660,SAMN08567280,Plant,846726659,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722807,USA,North America,USA:Maryland,Illumina HiSeq 4000,100,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:26:00Z,1,AthMu,SRP133100,leaf,
SRR6750139,not applicable,WGS,302,4315624998,PRJNA434660,SAMN08567280,Plant,2186745563,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722806,USA,North America,USA:Maryland,Illumina HiSeq 4000,99,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:33:00Z,1,AthMu,SRP133100,leaf,
SRR6750140,not applicable,WGS,302,3364929602,PRJNA434660,SAMN08567280,Plant,1682318566,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722805,USA,North America,USA:Maryland,Illumina HiSeq 4000,98,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:30:00Z,1,AthMu,SRP133100,leaf,
SRR6750143,not applicable,WGS,302,5629532472,PRJNA434660,SAMN08567280,Plant,2826610654,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722802,USA,North America,USA:Maryland,Illumina HiSeq 4000,92,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:36:00Z,1,AthMu,SRP133100,leaf,
SRR6750144,not applicable,WGS,302,5106052316,PRJNA434660,SAMN08567280,Plant,2529027422,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722801,USA,North America,USA:Maryland,Illumina HiSeq 4000,91,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:34:00Z,1,AthMu,SRP133100,leaf,
SRR6750145,not applicable,WGS,302,2997013874,PRJNA434660,SAMN08567280,Plant,1502580413,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722800,USA,North America,USA:Maryland,Illumina HiSeq 4000,89,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:34:00Z,1,AthMu,SRP133100,leaf,
SRR6750146,not applicable,WGS,302,3330395298,PRJNA434660,SAMN08567280,Plant,1663932281,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722799,USA,North America,USA:Maryland,Illumina HiSeq 4000,88,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:34:00Z,1,AthMu,SRP133100,leaf,
SRR6750147,not applicable,WGS,302,3895257306,PRJNA434660,SAMN08567280,Plant,1940782662,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722798,USA,North America,USA:Maryland,Illumina HiSeq 4000,86,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:37:00Z,1,AthMu,SRP133100,leaf,
SRR6750148,not applicable,WGS,302,6079010246,PRJNA434660,SAMN08567280,Plant,3008006056,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722797,USA,North America,USA:Maryland,Illumina HiSeq 4000,78,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:36:00Z,1,AthMu,SRP133100,leaf,
SRR6750149,not applicable,WGS,302,5823561734,PRJNA434660,SAMN08567280,Plant,2898043873,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722796,USA,North America,USA:Maryland,Illumina HiSeq 4000,79,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:39:00Z,1,AthMu,SRP133100,leaf,
SRR6750150,not applicable,WGS,302,9541614500,PRJNA434660,SAMN08567280,Plant,4734710301,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722795,USA,North America,USA:Maryland,Illumina HiSeq 4000,76,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:44:00Z,1,AthMu,SRP133100,leaf,
SRR6750151,not applicable,WGS,302,6420717206,PRJNA434660,SAMN08567280,Plant,3161660769,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722794,USA,North America,USA:Maryland,Illumina HiSeq 4000,77,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:41:00Z,1,AthMu,SRP133100,leaf,
SRR6750152,not applicable,WGS,302,6691157300,PRJNA434660,SAMN08567280,Plant,3366867127,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722793,USA,North America,USA:Maryland,Illumina HiSeq 4000,82,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:49:00Z,1,AthMu,SRP133100,leaf,
SRR6750154,not applicable,WGS,302,7750520752,PRJNA434660,SAMN08567280,Plant,3787396215,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722791,USA,North America,USA:Maryland,Illumina HiSeq 4000,80,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:43:00Z,1,AthMu,SRP133100,leaf,
SRR6750155,not applicable,WGS,302,8961084128,PRJNA434660,SAMN08567280,Plant,4393908717,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722790,USA,North America,USA:Maryland,Illumina HiSeq 4000,81,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:53:00Z,1,AthMu,SRP133100,leaf,
SRR6750163,not applicable,WGS,302,3339382516,PRJNA434660,SAMN08567280,Plant,1626050302,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722782,USA,North America,USA:Maryland,Illumina HiSeq 4000,18,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:37:00Z,1,AthMu,SRP133100,leaf,
SRR6750164,not applicable,WGS,302,4165887056,PRJNA434660,SAMN08567280,Plant,2110083289,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722781,USA,North America,USA:Maryland,Illumina HiSeq 4000,19,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:39:00Z,1,AthMu,SRP133100,leaf,
SRR6750165,not applicable,WGS,302,5216547170,PRJNA434660,SAMN08567280,Plant,2615204537,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722780,USA,North America,USA:Maryland,Illumina HiSeq 4000,20,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:48:00Z,1,AthMu,SRP133100,leaf,
SRR6750166,not applicable,WGS,302,3389152418,PRJNA434660,SAMN08567280,Plant,1733314289,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722779,USA,North America,USA:Maryland,Illumina HiSeq 4000,22,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:36:00Z,1,AthMu,SRP133100,leaf,
SRR6750167,not applicable,WGS,302,3664140934,PRJNA434660,SAMN08567280,Plant,1840347403,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722778,USA,North America,USA:Maryland,Illumina HiSeq 4000,23,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:37:00Z,1,AthMu,SRP133100,leaf,
SRR6750168,not applicable,WGS,300,6344260274,PRJNA434660,SAMN08567280,Plant,2873984796,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722777,USA,North America,USA:Maryland,Illumina HiSeq 4000,111,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:42:00Z,1,AthMu,SRP133100,leaf,
SRR6750169,not applicable,WGS,300,3744000180,PRJNA434660,SAMN08567280,Plant,1662691816,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722776,USA,North America,USA:Maryland,Illumina HiSeq 4000,119,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:37:00Z,1,AthMu,SRP133100,leaf,
SRR6750172,not applicable,WGS,300,4169676013,PRJNA434660,SAMN08567280,Plant,1827330706,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722773,USA,North America,USA:Maryland,Illumina HiSeq 4000,116,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:40:00Z,1,AthMu,SRP133100,leaf,
SRR6750173,not applicable,WGS,300,4322176589,PRJNA434660,SAMN08567280,Plant,1901877904,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722772,USA,North America,USA:Maryland,Illumina HiSeq 4000,115,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:46:00Z,1,AthMu,SRP133100,leaf,
SRR6750174,not applicable,WGS,300,4323065345,PRJNA434660,SAMN08567280,Plant,1955801340,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722771,USA,North America,USA:Maryland,Illumina HiSeq 4000,114,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:40:00Z,1,AthMu,SRP133100,leaf,
SRR6750175,not applicable,WGS,300,5088864040,PRJNA434660,SAMN08567280,Plant,2297681507,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722770,USA,North America,USA:Maryland,Illumina HiSeq 4000,113,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:47:00Z,1,AthMu,SRP133100,leaf,
SRR6750176,not applicable,WGS,300,1885223484,PRJNA434660,SAMN08567280,Plant,1040870934,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722769,USA,North America,USA:Maryland,Illumina HiSeq 4000,101,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:34:00Z,1,AthMu,SRP133100,leaf,
SRR6750177,not applicable,WGS,300,2208068057,PRJNA434660,SAMN08567280,Plant,1219211642,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722768,USA,North America,USA:Maryland,Illumina HiSeq 4000,102,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:38:00Z,1,AthMu,SRP133100,leaf,
SRR6750178,not applicable,WGS,300,2332152672,PRJNA434660,SAMN08567280,Plant,1286400199,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722767,USA,North America,USA:Maryland,Illumina HiSeq 4000,103,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:35:00Z,1,AthMu,SRP133100,leaf,
SRR6750179,not applicable,WGS,300,7623704788,PRJNA434660,SAMN08567280,Plant,3343235102,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722766,USA,North America,USA:Maryland,Illumina HiSeq 4000,105,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:48:00Z,1,AthMu,SRP133100,leaf,
SRR6750180,not applicable,WGS,300,4709679994,PRJNA434660,SAMN08567280,Plant,2058136722,SOUTH DAKOTA STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4-8 leaves seedings,Columbia,SRX3722765,USA,North America,USA:Maryland,Illumina HiSeq 4000,106,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2018-12-11T00:00:00Z,2018-02-20T10:41:00Z,1,AthMu,SRP133100,leaf,
