Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,label,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,tissue,create_date,version,Cultivar,Ecotype
SRR1971224,3-5 weeks,WGA,50,144864500,PRJNA269994,SAMN03268278,Plant,102048560,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX993000,USA,North America,USA,Illumina HiSeq 2000,FRAG00446,FRAG00446A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00446,SRP051357,Leaf,2015-04-13T16:09:00Z,1,Col-0 x Ler,
SRR1971225,3-5 weeks,WGA,50,86170700,PRJNA269994,SAMN03268279,Plant,61052879,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX993001,USA,North America,USA,Illumina HiSeq 2000,FRAG00447,FRAG00447A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00447,SRP051357,Leaf,2015-04-13T16:08:00Z,1,Col-0 x Ler,
SRR1971226,3-5 weeks,WGA,50,176299800,PRJNA269994,SAMN03268280,Plant,126317645,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX993002,USA,North America,USA,Illumina HiSeq 2000,FRAG00449,FRAG00449A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00449,SRP051357,Leaf,2015-04-13T16:08:00Z,1,Col-0 x Ler,
SRR1971227,3-5 weeks,WGA,50,48369050,PRJNA269994,SAMN03268281,Plant,35229220,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX993003,USA,North America,USA,Illumina HiSeq 2000,FRAG00451,FRAG00451A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00451,SRP051357,Leaf,2015-04-13T16:08:00Z,1,Col-0 x Ler,
SRR1971228,3-5 weeks,WGA,50,190335550,PRJNA269994,SAMN03268282,Plant,136111669,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX993004,USA,North America,USA,Illumina HiSeq 2000,FRAG00452,FRAG00452A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00452,SRP051357,Leaf,2015-04-13T16:08:00Z,1,Col-0 x Ler,
SRR1971229,3-5 weeks,WGA,50,29819700,PRJNA269994,SAMN03268283,Plant,21837460,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX993005,USA,North America,USA,Illumina HiSeq 2000,FRAG00453,FRAG00453A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00453,SRP051357,Leaf,2015-04-13T16:08:00Z,1,Col-0 x Ler,
SRR1971254,3-5 weeks,WGA,50,132715700,PRJNA269994,SAMN03268308,Plant,89219003,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX993030,USA,North America,USA,Illumina HiSeq 2000,FRAG00839,FRAG00839A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00839,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971255,3-5 weeks,WGA,50,54944800,PRJNA269994,SAMN03268309,Plant,37083923,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX993031,USA,North America,USA,Illumina HiSeq 2000,FRAG00843,FRAG00843A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00843,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971256,3-5 weeks,WGA,50,84471400,PRJNA269994,SAMN03268310,Plant,57007757,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX993032,USA,North America,USA,Illumina HiSeq 2000,FRAG00847,FRAG00847A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00847,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971257,3-5 weeks,WGA,50,47764050,PRJNA269994,SAMN03268311,Plant,32174188,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX993033,USA,North America,USA,Illumina HiSeq 2000,FRAG00850,FRAG00850A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00850,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971258,3-5 weeks,WGA,50,19146050,PRJNA269994,SAMN03268312,Plant,13034422,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX993034,USA,North America,USA,Illumina HiSeq 2000,FRAG00856,FRAG00856A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00856,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971259,3-5 weeks,WGA,50,149541400,PRJNA269994,SAMN03268313,Plant,100385976,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX993035,USA,North America,USA,Illumina HiSeq 2000,FRAG00857,FRAG00857A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00857,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971260,3-5 weeks,WGA,50,131196950,PRJNA269994,SAMN03268314,Plant,88060295,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX993036,USA,North America,USA,Illumina HiSeq 2000,FRAG00858,FRAG00858A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00858,SRP051357,Leaf,2015-04-13T16:05:00Z,1,Col-0 x Ler,
SRR1971261,3-5 weeks,WGA,50,163550500,PRJNA269994,SAMN03268315,Plant,109313333,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX993037,USA,North America,USA,Illumina HiSeq 2000,FRAG00861,FRAG00861A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00861,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971262,3-5 weeks,WGA,50,148316850,PRJNA269994,SAMN03268316,Plant,99774893,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX993038,USA,North America,USA,Illumina HiSeq 2000,FRAG00865,FRAG00865A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00865,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971263,3-5 weeks,WGA,50,204584450,PRJNA269994,SAMN03268317,Plant,136741767,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX993039,USA,North America,USA,Illumina HiSeq 2000,FRAG00867,FRAG00867A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00867,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971264,3-5 weeks,WGA,50,117307900,PRJNA269994,SAMN03268318,Plant,78910385,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX993040,USA,North America,USA,Illumina HiSeq 2000,FRAG00869,FRAG00869A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00869,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971265,3-5 weeks,WGA,50,8438000,PRJNA269994,SAMN03268319,Plant,5861316,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX993041,USA,North America,USA,Illumina HiSeq 2000,FRAG00870,FRAG00870A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00870,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971266,3-5 weeks,WGA,50,40856050,PRJNA269994,SAMN03268320,Plant,27641987,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX993042,USA,North America,USA,Illumina HiSeq 2000,FRAG00875,FRAG00875A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00875,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1970930,3-5 weeks,WGA,50,41070450,PRJNA269994,SAMN03462534,Plant,26881326,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992705,USA,North America,USA,Illumina HiSeq 2000,FRAG01161,FRAG01161A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01161,SRP051357,Leaf,2015-04-13T16:30:00Z,1,,Col-0
SRR1970931,3-5 weeks,WGA,50,70639800,PRJNA269994,SAMN03462535,Plant,46083320,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992706,USA,North America,USA,Illumina HiSeq 2000,FRAG01162,FRAG01162A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01162,SRP051357,Leaf,2015-04-13T16:30:00Z,1,,Col-0
SRR1970932,3-5 weeks,WGA,50,51062050,PRJNA269994,SAMN03462536,Plant,33223230,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992707,USA,North America,USA,Illumina HiSeq 2000,FRAG01163,FRAG01163A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01163,SRP051357,Leaf,2015-04-13T16:30:00Z,1,,Col-0
SRR1970933,3-5 weeks,WGA,50,75391550,PRJNA269994,SAMN03462537,Plant,49156433,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992708,USA,North America,USA,Illumina HiSeq 2000,FRAG01164,FRAG01164A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01164,SRP051357,Leaf,2015-04-13T16:28:00Z,1,,Col-0
SRR1970934,3-5 weeks,WGA,50,37527500,PRJNA269994,SAMN03462538,Plant,24669162,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992709,USA,North America,USA,Illumina HiSeq 2000,FRAG01165,FRAG01165A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01165,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970935,3-5 weeks,WGA,50,44795150,PRJNA269994,SAMN03462539,Plant,29275638,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992710,USA,North America,USA,Illumina HiSeq 2000,FRAG01166,FRAG01166A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01166,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970936,3-5 weeks,WGA,50,41374650,PRJNA269994,SAMN03462540,Plant,27015271,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992711,USA,North America,USA,Illumina HiSeq 2000,FRAG01167,FRAG01167A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01167,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970937,3-5 weeks,WGA,50,41379250,PRJNA269994,SAMN03462541,Plant,27090363,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992712,USA,North America,USA,Illumina HiSeq 2000,FRAG01168,FRAG01168A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01168,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970938,3-5 weeks,WGA,50,44233300,PRJNA269994,SAMN03462542,Plant,28989248,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992713,USA,North America,USA,Illumina HiSeq 2000,FRAG01169,FRAG01169A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01169,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970939,3-5 weeks,WGA,50,32109850,PRJNA269994,SAMN03462543,Plant,21077626,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992714,USA,North America,USA,Illumina HiSeq 2000,FRAG01170,FRAG01170A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01170,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970940,3-5 weeks,WGA,50,77104750,PRJNA269994,SAMN03462544,Plant,50081208,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992715,USA,North America,USA,Illumina HiSeq 2000,FRAG01171,FRAG01171A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01171,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970941,3-5 weeks,WGA,50,40420400,PRJNA269994,SAMN03462545,Plant,26510913,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992716,USA,North America,USA,Illumina HiSeq 2000,FRAG01172,FRAG01172A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01172,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970942,3-5 weeks,WGA,50,1144950,PRJNA269994,SAMN03462546,Plant,810689,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992717,USA,North America,USA,Illumina HiSeq 2000,FRAG01173,FRAG01173A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01173,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970943,3-5 weeks,WGA,50,122392400,PRJNA269994,SAMN03462547,Plant,79801430,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992718,USA,North America,USA,Illumina HiSeq 2000,FRAG01174,FRAG01174A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01174,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970944,3-5 weeks,WGA,50,88716500,PRJNA269994,SAMN03462548,Plant,57882584,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992719,USA,North America,USA,Illumina HiSeq 2000,FRAG01175,FRAG01175A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01175,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970945,3-5 weeks,WGA,50,50514350,PRJNA269994,SAMN03462549,Plant,32966369,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992720,USA,North America,USA,Illumina HiSeq 2000,FRAG01176,FRAG01176A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01176,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970946,3-5 weeks,WGA,50,68785300,PRJNA269994,SAMN03462550,Plant,45043479,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992721,USA,North America,USA,Illumina HiSeq 2000,FRAG01177,FRAG01177A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01177,SRP051357,Leaf,2015-04-13T16:05:00Z,1,,Col-0
SRR1970947,3-5 weeks,WGA,50,6282300,PRJNA269994,SAMN03462551,Plant,4254278,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992722,USA,North America,USA,Illumina HiSeq 2000,FRAG01178,FRAG01178A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01178,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970948,3-5 weeks,WGA,50,101341750,PRJNA269994,SAMN03462552,Plant,66016067,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992723,USA,North America,USA,Illumina HiSeq 2000,FRAG01179,FRAG01179A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01179,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970949,3-5 weeks,WGA,50,66926700,PRJNA269994,SAMN03462553,Plant,43748110,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992724,USA,North America,USA,Illumina HiSeq 2000,FRAG01180,FRAG01180A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01180,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970950,3-5 weeks,WGA,50,9345550,PRJNA269994,SAMN03462554,Plant,6263072,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992725,USA,North America,USA,Illumina HiSeq 2000,FRAG01181,FRAG01181A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01181,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970951,3-5 weeks,WGA,50,40407250,PRJNA269994,SAMN03462555,Plant,26536728,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992726,USA,North America,USA,Illumina HiSeq 2000,FRAG01182,FRAG01182A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01182,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970974,3-5 weeks,WGA,50,35748700,PRJNA269994,SAMN03462578,Plant,23377764,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992749,USA,North America,USA,Illumina HiSeq 2000,FRAG01205,FRAG01205A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01205,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970975,3-5 weeks,WGA,50,29859700,PRJNA269994,SAMN03462579,Plant,19539236,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992750,USA,North America,USA,Illumina HiSeq 2000,FRAG01206,FRAG01206A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01206,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970976,3-5 weeks,WGA,50,52132150,PRJNA269994,SAMN03462580,Plant,33961338,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992751,USA,North America,USA,Illumina HiSeq 2000,FRAG01207,FRAG01207A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01207,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970977,3-5 weeks,WGA,50,65436450,PRJNA269994,SAMN03462581,Plant,42645188,UC DAVIS GENOME CENTER,public,"fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992752,USA,North America,USA,Illumina HiSeq 2000,FRAG01208,FRAG01208A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01208,SRP051357,Leaf,,,,Col-0
SRR1970978,3-5 weeks,WGA,50,48634000,PRJNA269994,SAMN03462582,Plant,31871940,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992753,USA,North America,USA,Illumina HiSeq 2000,FRAG01209,FRAG01209A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01209,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970979,3-5 weeks,WGA,50,65316550,PRJNA269994,SAMN03462583,Plant,42536737,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992754,USA,North America,USA,Illumina HiSeq 2000,FRAG01210,FRAG01210A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01210,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970980,3-5 weeks,WGA,50,48214050,PRJNA269994,SAMN03462584,Plant,31513782,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992755,USA,North America,USA,Illumina HiSeq 2000,FRAG01211,FRAG01211A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01211,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970981,3-5 weeks,WGA,50,3603650,PRJNA269994,SAMN03462585,Plant,2460414,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992756,USA,North America,USA,Illumina HiSeq 2000,FRAG01212,FRAG01212A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01212,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970982,3-5 weeks,WGA,50,27365550,PRJNA269994,SAMN03462586,Plant,17926007,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992757,USA,North America,USA,Illumina HiSeq 2000,FRAG01213,FRAG01213A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01213,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970983,3-5 weeks,WGA,50,36489450,PRJNA269994,SAMN03462587,Plant,23855929,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992758,USA,North America,USA,Illumina HiSeq 2000,FRAG01214,FRAG01214A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01214,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970984,3-5 weeks,WGA,50,36312650,PRJNA269994,SAMN03462588,Plant,23793547,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992759,USA,North America,USA,Illumina HiSeq 2000,FRAG01215,FRAG01215A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01215,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970985,3-5 weeks,WGA,50,42455950,PRJNA269994,SAMN03462589,Plant,27705810,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992760,USA,North America,USA,Illumina HiSeq 2000,FRAG01216,FRAG01216A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01216,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
